序号,招聘平台,岗位类型一级,岗位类型二级,岗位名称,岗位类型企业/公务员/事业单位/军队文职,公司名称,公司规模,所在省份,城市,详细地址,学历要求,经验要求,薪资范围,福利标签,工作内容,任职要求,岗位链接,发布时间,投递起始时间,投递截止时间,证书要求,备注（技能要求）
154200,猎聘,能源/化工/环保,化学,化学气相沉积制程课经理（面议）,企业职位,某杭州大型电子/半导体/集成电路公司,500-999人,,武汉,杭州,本科,经验不限,30-60k,,,,https://www.liepin.com/a/76587437.shtml,20260609154619,,,,
154201,猎聘,能源/化工/环保,化学,化学分析员,企业职位,某杭州人工智能公司,1-49人,,武汉,杭州-余杭区,大专,1-3年,9-13k,,,,https://www.liepin.com/a/76553643.shtml,20260609090237,,,,
154202,猎聘,能源/化工/环保,化学,化学气相沉积制程课经理（CVD PE Manager）,企业职位,某杭州大型电子/半导体/集成电路公司,500-999人,,武汉,杭州,统招本科,10年以上,50-70k·14薪,,,,https://www.liepin.com/a/76515227.shtml,20260608112323,,,,
154203,猎聘,能源/化工/环保,化学,ADC化学总监,企业职位,某国内制药上市公司,100-499人,,武汉,杭州,学历不限,10年以上,50-80k,,,,https://www.liepin.com/a/75585729.shtml,20260512165056,,,,
154204,猎聘,能源/化工/环保,化学,化学分析员,企业职位,九洲药业,2000-5000人,,武汉,台州-临海,统招本科,1-3年,6-9k·13薪,,,,https://www.liepin.com/job/1983188677.shtml,20260605141219,,,,
154205,猎聘,能源/化工/环保,化学,ADC化学副总监-总监,企业职位,某国内制药公司,,,武汉,湖州,博士,3-5年,40-70k·14薪,,,,https://www.liepin.com/a/74101819.shtml,20260609084152,,,,
154206,猎聘,能源/化工/环保,化学,研发工程师 / 化学纤维,企业职位,某大型企业,1-49人,,武汉,金华,本科,10年以上,20-30k,,,,https://www.liepin.com/a/74605707.shtml,20260609152340,,,,
154207,猎聘,能源/化工/环保,化学,化学工程师,企业职位,某国内化工上市公司,100-499人,,武汉,衢州,博士,经验不限,27-30k,,,,https://www.liepin.com/a/73420487.shtml,20260316133442,,,,
154208,猎聘,能源/化工/环保,化学,ADC 化学（副）总监,企业职位,某国内制药上市公司,100-499人,,武汉,杭州-余杭区,硕士,5-10年,50-80k·14薪,,,,https://www.liepin.com/a/75436929.shtml,20260608233646,,,,
154209,猎聘,能源/化工/环保,化学,药学、化学、生物学、工程学等相关专业博士,企业职位,浙江大学台州研究院,100-499人,,武汉,台州-椒江区,博士,经验不限,25-30k,,,,https://www.liepin.com/job/1966688641.shtml,20260601112652,,,,
154210,猎聘,能源/化工/环保,化学,化学分析员,企业职位,杭州西子芯连科技有限公司,1-49人,,武汉,绍兴-柯桥区,博士,经验不限,50-60k,,,,https://www.liepin.com/job/1980032255.shtml,20260129133227,,,,
154211,猎聘,能源/化工/环保,化学,化学气相沉积设备工程师/CVD EE(J10153),企业职位,芯联集成电路制造股份有限公司,2000-5000人,,武汉,绍兴-越城区,统招本科,1-3年,8-15k,,,,https://www.liepin.com/job/1950784537.shtml,20251225164956,,,,
154212,猎聘,能源/化工/环保,化学,Alevel 双语物理 经济 数学 化学  艺术老师 (MJ000023),企业职位,荣怀集团有限公司,2000-5000人,,武汉,绍兴-诸暨,统招本科,经验不限,12-24k,,,,https://www.liepin.com/job/1973881531.shtml,20250416152020,,,,
154213,猎聘,能源/化工/环保,化学,家居用品及化学材料检测销售代表,企业职位,深检集团(浙江)质量技术服务有限公司,100-499人,,武汉,绍兴-越城区,大专,1年以上,6-12k·14薪,,,,https://www.liepin.com/job/1972993045.shtml,20260213090025,,,,
154214,猎聘,能源/化工/环保,化学,材料研究院院长,猎头职位,某知名新能源公司,100-499人,,武汉,杭州,硕士,10年以上,70-100k,,,,https://www.liepin.com/a/74130219.shtml,20260601172603,,,,
154215,猎聘,能源/化工/环保,化学,电极材料研发工程师,猎头职位,某知名公司,1000-2000人,,武汉,杭州-上城区,学历不限,3-5年,25-35k·14薪,,,,https://www.liepin.com/a/74231401.shtml,20260601104219,,,,
154216,猎聘,能源/化工/环保,化学,材料研发工程师（胶黏剂类）,猎头职位,某杭州新材料公司,50-99人,,武汉,杭州,统招本科,3年以上,12-20k·13薪,,,,https://www.liepin.com/a/75389261.shtml,20260606084913,,,,
154217,猎聘,能源/化工/环保,化学,质量总监,猎头职位,某国内大型新能源公司,10000人以上,,武汉,湖州,本科,5-10年,60-80k,,,,https://www.liepin.com/a/74833071.shtml,20260609112337,,,,
154218,猎聘,能源/化工/环保,化学,电极材料研发工程师,猎头职位,某杭州新能源公司,50-99人,,武汉,杭州,硕士,5-10年,20-25k,,,,https://www.liepin.com/a/73845637.shtml,20260609195217,,,,
154219,猎聘,能源/化工/环保,化学,金属材料工程师（表面处理）,猎头职位,某杭州医疗器械上市公司,500-999人,,武汉,杭州,硕士,5-10年,15-25k,,,,https://www.liepin.com/a/76031687.shtml,20260525173454,,,,
154220,猎聘,能源/化工/环保,化学,质谱研发工程师,猎头职位,某生物科技公司,100-499人,,武汉,杭州,硕士,3-5年,20-25k,,,,https://www.liepin.com/a/76219785.shtml,20260529181350,,,,
154221,猎聘,能源/化工/环保,化学,Project Manager （项目经理）,猎头职位,某国内制药上市公司,5000-10000人,,武汉,金华-东阳,学历不限,1-3年,15-30k·15薪,,,,https://www.liepin.com/a/75956243.shtml,20260601094647,,,,
154222,猎聘,能源/化工/环保,化学,高级研发工程师,猎头职位,某杭州医疗器械公司,1-49人,,武汉,杭州,硕士,5-10年,20-30k·18薪,,,,https://www.liepin.com/a/74669041.shtml,20260521194936,,,,
154223,猎聘,能源/化工/环保,化学,结晶首席科学家,猎头职位,某制药上市公司,5000-10000人,,武汉,杭州,博士,10年以上,70-90k·14薪,,,,https://www.liepin.com/a/75762371.shtml,20260609091227,,,,
154224,猎聘,能源/化工/环保,化学,电池科学家，博士后,猎头职位,某杭州新能源公司,50-99人,,武汉,杭州,博士,经验不限,50-80k,,,,https://www.liepin.com/a/76118055.shtml,20260527151323,,,,
154225,猎聘,能源/化工/环保,化学,有机合成研究员,猎头职位,某国内制药公司,1000-2000人,,武汉,台州,本科,经验不限,12-18k,,,,https://www.liepin.com/a/76115381.shtml,20260527144439,,,,
154226,猎聘,能源/化工/环保,化学,抛光液研发工程师,猎头职位,某国内学术/科研公司,50-99人,,武汉,衢州,大专,3-5年,15-30k,,,,https://www.liepin.com/a/75570641.shtml,20260512141818,,,,
154227,猎聘,能源/化工/环保,化学,高分子材料研发工程师,猎头职位,某国内化工公司,100-499人,,武汉,嘉兴-嘉善县,博士,经验不限,20-30k·16薪,,,,https://www.liepin.com/a/76383109.shtml,20260603185918,,,,
154228,猎聘,能源/化工/环保,化学,连续流转化工艺研究员,猎头职位,某大型知名制药公司,500-999人,,武汉,绍兴,学历不限,3-5年,20-40k,,,,https://www.liepin.com/a/75642323.shtml,20260609101047,,,,
154229,猎聘,能源/化工/环保,化学,材料研发工程师,猎头职位,宁波知名外资汽配行业,100-499人,,武汉,宁波,统招本科,1-3年,13-22k·15薪,,,,https://www.liepin.com/a/75410097.shtml,20260609083155,,,,
154230,猎聘,能源/化工/环保,化学,胶粘剂研发工程师,猎头职位,某杭州新材料公司,50-99人,,武汉,杭州,大专,3年以上,15-25k·13薪,,,,https://www.liepin.com/a/76055553.shtml,20260526112819,,,,
154231,猎聘,能源/化工/环保,化学,多肽研发主任/高级主任/总监/高级总监,猎头职位,某杭州大型制药公司,500-999人,,武汉,杭州-余杭区,硕士,经验不限,35-60k,,,,https://www.liepin.com/a/75937701.shtml,20260522095300,,,,
154232,猎聘,能源/化工/环保,化学,钠离子产品研发,猎头职位,某杭州整车制造上市公司,10000人以上,,武汉,宁波-慈溪,学历不限,3-5年,22-30k,,,,https://www.liepin.com/a/75283675.shtml,20260506112857,,,,
154233,猎聘,能源/化工/环保,化学,EHS主管,猎头职位,某世界500强化工上市公司,5000-10000人,,武汉,嘉兴,统招本科,5-10年,16-20k·16薪,,,,https://www.liepin.com/a/76240187.shtml,20260601093933,,,,
154234,猎聘,能源/化工/环保,化学,聚酰亚胺（PI/CPI）研发专家,猎头职位,某宁波化工上市公司,1000-2000人,,武汉,宁波,博士,3年以上,35-45k·13薪,,,,https://www.liepin.com/a/75227415.shtml,20260601135505,,,,
154235,猎聘,能源/化工/环保,化学,质量保证经理/总监,猎头职位,某北京制药上市公司,10000人以上,,武汉,杭州,本科,经验不限,45-75k,,,,https://www.liepin.com/a/76090767.shtml,20260527091004,,,,
154236,猎聘,能源/化工/环保,化学,国企研究总院-新材料工程师,猎头职位,某杭州政府/公共事业公司,100-499人,,武汉,杭州,硕士,5-10年,25-40k·14薪,,,,https://www.liepin.com/a/71987273.shtml,20260609132908,,,,
154237,猎聘,能源/化工/环保,化学,实验室工程师,猎头职位,某宁波大型机械/设备公司,1000-2000人,,武汉,宁波-镇海区,统招本科,3-5年,15-20k,,,,https://www.liepin.com/a/76191011.shtml,20260529095701,,,,
154238,猎聘,能源/化工/环保,化学,胶粘剂研发工程师,猎头职位,某杭州新材料公司,50-99人,,武汉,杭州-临平区,统招本科,3年以上,16-25k,,,,https://www.liepin.com/a/74705679.shtml,20260525141651,,,,
154239,猎聘,能源/化工/环保,化学,电池研发科学家（联合培养博士后）,猎头职位,某杭州新能源公司,50-99人,,武汉,杭州,博士,经验不限,50-55k,,,,https://www.liepin.com/a/76337565.shtml,20260602224931,,,,
154240,猎聘,能源/化工/环保,化学,自免试剂研发工程师,猎头职位,某宁波医疗器械上市公司,2000-5000人,,武汉,宁波,硕士,经验不限,15-25k,,,,https://www.liepin.com/a/76176199.shtml,20260604090303,,,,
154241,猎聘,能源/化工/环保,化学,J合成工艺经理,猎头职位,某国内制药上市公司,2000-5000人,,武汉,嘉兴-桐乡,硕士,5-10年,20-35k·14薪,,,,https://www.liepin.com/a/76192727.shtml,20260609073828,,,,
154242,猎聘,能源/化工/环保,化学,无机纳米材料项目负责人,猎头职位,某知名公司,500-999人,,武汉,杭州-钱塘区,硕士,3-5年,20-40k,,,,https://www.liepin.com/a/75444143.shtml,20260511141202,,,,
154243,猎聘,能源/化工/环保,化学,高分子材料研发工程师（薄膜方向）,猎头职位,某上海化工公司,1-49人,,武汉,嘉兴,硕士,经验不限,20-30k,,,,https://www.liepin.com/a/76128547.shtml,20260609102721,,,,
154244,猎聘,能源/化工/环保,化学,研发工程师（电解水制氢AEM研发）,猎头职位,某杭州新能源公司,50-99人,,武汉,杭州,博士,3-5年,30-35k·15薪,,,,https://www.liepin.com/a/73037243.shtml,20260513164241,,,,
154245,猎聘,能源/化工/环保,化学,阳极氧化主管,猎头职位,某国内机械/设备上市公司,1000-2000人,,武汉,衢州,大专,5-10年,15-22k·13薪,,,,https://www.liepin.com/a/76353135.shtml,20260609085637,,,,
154246,猎聘,能源/化工/环保,化学,工程师,猎头职位,某国内知名公司,5000-10000人,,武汉,杭州,硕士,5-10年,23-35k·15薪,,,,https://www.liepin.com/a/74668333.shtml,20260601180807,,,,
