序号,招聘平台,岗位类型一级,岗位类型二级,岗位名称,岗位类型企业/公务员/事业单位/军队文职,公司名称,公司规模,所在省份,城市,详细地址,学历要求,经验要求,薪资范围,福利标签,工作内容,任职要求,岗位链接,发布时间,投递起始时间,投递截止时间,证书要求,备注（技能要求）
7114,猎聘,能源/化工/环保,矿山,海外销售总监,猎头职位,某苏州电力/热力/燃气/水务公司,50-99人,,杭州,苏州,本科,5-10年,20-35k,,,,https://www.liepin.com/a/75402333.shtml,20260508114243,,,,
7115,猎聘,能源/化工/环保,矿山,数字化施工,猎头职位,某国内大型机械/设备公司,5000-10000人,,杭州,徐州,硕士,3-5年,15-29k,,,,https://www.liepin.com/a/73890939.shtml,20260325172341,,,,
7116,猎聘,能源/化工/环保,矿山,CPU销售经理,猎头职位,某苏州大型化工公司,1000-2000人,,杭州,苏州,大专,5-10年,25-35k,,,,https://www.liepin.com/a/75398581.shtml,20260609081854,,,,
7117,猎聘,能源/化工/环保,矿山,电池系统（系统集成与高压架构工程师）,猎头职位,某国内大型机械/设备公司,5000-10000人,,杭州,徐州,统招本科,5-10年,20-40k,,,,https://www.liepin.com/a/73278081.shtml,20260422110250,,,,
7118,猎聘,能源/化工/环保,矿山,仿真测试工程师：,猎头职位,某国内机械/设备公司,100-499人,,杭州,徐州,硕士,3-5年,20-40k,,,,https://www.liepin.com/a/74605553.shtml,20260414110112,,,,
7119,猎聘,能源/化工/环保,矿山,机电工程师（井下 铜矿）,猎头职位,某广州人力资源服务公司,50-99人,,杭州,镇江,大专,10年以上,15-16k,,,,https://www.liepin.com/a/75226933.shtml,20260430144455,,,,
7120,猎聘,能源/化工/环保,矿山,电力电子硬件工程师,猎头职位,某国内人力资源服务公司,50-99人,,杭州,南京,本科,5-10年,25-50k,,,,https://www.liepin.com/a/71361415.shtml,20260415094517,,,,
7121,猎聘,能源/化工/环保,矿山,销售代表,猎头职位,某苏州大型化工公司,1000-2000人,,杭州,苏州-太仓,本科,3-5年,20-23k,,,,https://www.liepin.com/a/73615903.shtml,20260320115225,,,,
7122,猎聘,能源/化工/环保,矿山,总体设计-地下运矿车,猎头职位,某国内大型机械/设备公司,1000-2000人,,杭州,徐州,统招本科,5年以上,35-60k,,,,https://www.liepin.com/a/73274233.shtml,20260311204658,,,,
7123,猎聘,能源/化工/环保,矿山,规控算法,猎头职位,某国内机械/设备上市公司,10000人以上,,杭州,徐州,统招本科,经验不限,35-45k·15薪,,,,https://www.liepin.com/a/73616351.shtml,20260319185321,,,,
7124,猎聘,能源/化工/环保,矿山,可靠性工程师（电池pack方向）,猎头职位,某国内机械/设备上市公司,10000人以上,,杭州,徐州,学历不限,经验不限,15-29k,,,,https://www.liepin.com/a/74877567.shtml,20260605160634,,,,
7125,猎聘,能源/化工/环保,矿山,总体设计（凿岩台车）,猎头职位,某国内大型机械/设备公司,1000-2000人,,杭州,徐州,本科,5年以上,30-50k,,,,https://www.liepin.com/a/73274391.shtml,20260311205312,,,,
7126,猎聘,能源/化工/环保,矿山,规控算法与软件,猎头职位,某国内大型机械/设备公司,1000-2000人,,杭州,徐州,统招本科,3年以上,20-35k,,,,https://www.liepin.com/a/74996971.shtml,20260423160114,,,,
7127,猎聘,能源/化工/环保,矿山,规控算法与软件,猎头职位,某国内大型机械/设备公司,1000-2000人,,杭州,徐州,统招本科,3年以上,25-45k,,,,https://www.liepin.com/a/74414043.shtml,20260409085821,,,,
7128,猎聘,能源/化工/环保,矿山,电液伺服应用技术工程师,猎头职位,某国内机械/设备公司,50-99人,,杭州,常州,统招本科,3-5年,18-25k·13薪,,,,https://www.liepin.com/a/76456293.shtml,20260605140943,,,,
7129,猎聘,能源/化工/环保,矿山,中级软件开发工程师,猎头职位,某国内大型其他商务服务业公司,5000-10000人,,杭州,苏州-昆山,统招本科,3-5年,30-35k,,,,https://www.liepin.com/a/75309373.shtml,20260506163301,,,,
7130,猎聘,能源/化工/环保,矿山,电液伺服应用技术工程师（售前技术方案&现场调试&技术支持）,猎头职位,某国内机械/设备公司,50-99人,,杭州,常州,统招本科,3-5年,20-40k·13薪,,,,https://www.liepin.com/a/76402407.shtml,20260609092956,,,,
7131,猎聘,能源/化工/环保,矿山,规控算法工程师（机械 汽车 机器人）,猎头职位,某国内大型机械/设备公司,1000-2000人,,杭州,徐州,统招本科,经验不限,20-40k,,,,https://www.liepin.com/a/74785649.shtml,20260608100315,,,,
7132,猎聘,能源/化工/环保,矿山,高级机械设计工程师,猎头职位,某国内机械/设备上市公司,10000人以上,,杭州,徐州,统招本科,3-5年,20-30k·15薪,,,,https://www.liepin.com/a/73233853.shtml,20260402153504,,,,
7133,猎聘,能源/化工/环保,矿山,机电工程师 五险 工作稳定,猎头职位,某国内人力资源服务公司,50-99人,,杭州,徐州,大专,3-5年,14-15k,,,,https://www.liepin.com/a/76443667.shtml,20260608103121,,,,
7134,猎聘,能源/化工/环保,矿山,仿真测试工程师,猎头职位,某大型制造企业,10000人以上,,杭州,徐州,本科,3-5年,20-40k,,,,https://www.liepin.com/a/75828619.shtml,20260605144659,,,,
7135,猎聘,能源/化工/环保,矿山,数据治理,猎头职位,某大型制造企业,10000人以上,,杭州,徐州,学历不限,经验不限,15-30k,,,,https://www.liepin.com/a/74454371.shtml,20260605144700,,,,
7136,猎聘,能源/化工/环保,矿山,地质工程师,猎头职位,某知名公司,50-99人,,杭州,徐州,大专,5-10年,15-20k,,,,https://www.liepin.com/a/74324993.shtml,20260407142152,,,,
7137,猎聘,能源/化工/环保,矿山,工艺/制程,猎头职位,某国内机械/设备上市公司,500-999人,,杭州,常州,统招本科,5-10年,25-50k,,,,https://www.liepin.com/a/74814495.shtml,20260420104005,,,,
7138,猎聘,能源/化工/环保,矿山,中级机电工程师（五险）,猎头职位,某国内人力资源服务公司,50-99人,,杭州,徐州,大专,1-3年,14-15k,,,,https://www.liepin.com/a/73899067.shtml,20260511171321,,,,
7139,猎聘,能源/化工/环保,矿山,中级机电工程师（五险，管吃住）,猎头职位,某国内人力资源服务公司,50-99人,,杭州,徐州,学历不限,3-5年,14-15k,,,,https://www.liepin.com/a/74058741.shtml,20260511171321,,,,
7140,猎聘,能源/化工/环保,矿山,海外销售经理,猎头职位,某国内机械/设备上市公司,10000人以上,,杭州,徐州,统招本科,经验不限,20-40k·16薪,,,,https://www.liepin.com/a/74447993.shtml,20260409152939,,,,
7141,猎聘,能源/化工/环保,矿山,仿真测试工程师,猎头职位,某国内大型机械/设备公司,1000-2000人,,杭州,徐州,统招本科,4年以上,20-40k,,,,https://www.liepin.com/a/73437189.shtml,20260316163045,,,,
7142,猎聘,能源/化工/环保,矿山,HRBP负责人（印度）---上市公司--龙头企业,猎头职位,某国内机械/设备上市公司,10000人以上,,杭州,徐州,统招本科,5年以上,15-22k·14薪,,,,https://www.liepin.com/a/73247895.shtml,20260311142950,,,,
7143,猎聘,能源/化工/环保,矿山,商务接待经理,猎头职位,某国内机械/设备上市公司,10000人以上,,杭州,徐州,统招本科,3-5年,20-40k·14薪,,,,https://www.liepin.com/a/73240323.shtml,20260311125735,,,,
7144,猎聘,能源/化工/环保,矿山,AI算法工程师,猎头职位,某知名公司,2000-5000人,,杭州,苏州,博士,1-3年,30-35k,,,,https://www.liepin.com/a/76548313.shtml,20260608193218,,,,
7145,猎聘,能源/化工/环保,矿山,大客户销售,猎头职位,某国内新能源上市公司,10000人以上,,杭州,苏州,学历不限,10年以上,15-30k·17薪,,,,https://www.liepin.com/a/76516001.shtml,20260608113207,,,,
7146,猎聘,能源/化工/环保,矿山,技术经理（矿山设备）,企业职位,某国内机械/设备公司,100-499人,,武汉,杭州,本科,5年以上,20-40k·13薪,,,,https://www.liepin.com/a/74759663.shtml,20260609113819,,,,
7147,猎聘,能源/化工/环保,矿山,机械技术部经理/总监（渣浆泵/矿山机械）,企业职位,河北澳金机械设备有限公司,100-499人,,武汉,杭州-滨江区,本科,10年以上,40-70k,,,,https://www.liepin.com/job/1982786043.shtml,20260522175039,,,,
7148,猎聘,能源/化工/环保,矿山,大型国企土建项目经理-（矿山辅助用房建设）-英语作为工作语音,企业职位,某大型工程施工公司,5000-10000人,,武汉,杭州,统招本科,10年以上,28-45k,,,,https://www.liepin.com/a/75699251.shtml,20260515094952,,,,
7149,猎聘,能源/化工/环保,矿山,解决方案经理（智慧矿山）,企业职位,某国内大型电气机械/器材公司,10000人以上,,武汉,绍兴,本科,3-5年,15-25k,,,,https://www.liepin.com/a/74936965.shtml,20260514103456,,,,
7150,猎聘,能源/化工/环保,矿山,国际矿业服务开发（矿山机械方向）,企业职位,某杭州专业技术服务公司,,,武汉,杭州-萧山区,统招本科,3年以上,15-25k·13薪,,,,https://www.liepin.com/a/75757401.shtml,20260518170758,,,,
7151,猎聘,能源/化工/环保,矿山,矿山项目造价工程师,企业职位,建辉矿建集团,1000-2000人,,武汉,杭州-西湖区,大专,3年以上,10-20k,,,,https://www.liepin.com/job/1981055125.shtml,20260609113104,,,,
7152,猎聘,能源/化工/环保,矿山,矿山设备材料专家/工程师(破碎机、球磨机等）,企业职位,某国内机械/设备公司,100-499人,,武汉,杭州,统招本科,10年以上,20-40k·13薪,,,,https://www.liepin.com/a/74759467.shtml,20260609113819,,,,
7153,猎聘,能源/化工/环保,矿山,机械设计工程师（3人）【矿山机械、建筑机械、机床等领域优先】,企业职位,某知名公司,1-49人,,武汉,台州-温岭,大专,3-5年,15-22k,,,,https://www.liepin.com/a/74177923.shtml,20260609180412,,,,
7154,猎聘,能源/化工/环保,矿山,海外销售经理（矿山机械）-T,企业职位,河北澳金机械设备有限公司,100-499人,,武汉,杭州-滨江区,统招本科,2年以上,10-15k,,,,https://www.liepin.com/job/1982396977.shtml,20260608142036,,,,
7155,猎聘,能源/化工/环保,矿山,矿山设备机械设计工程师（浮选机）,企业职位,某国内机械/设备公司,100-499人,,武汉,绍兴,统招本科,3-5年,12-20k,,,,https://www.liepin.com/a/75719099.shtml,20260609155053,,,,
7156,猎聘,能源/化工/环保,矿山,机械设计工程师（3人）【矿山机械、建筑机械、机床等领域优先】,企业职位,某国内其他商务服务业公司,,,武汉,台州,大专,1-3年,15-20k,,,,https://www.liepin.com/a/76317007.shtml,20260609095209,,,,
7157,猎聘,能源/化工/环保,矿山,售前技术支持工程师（矿山机械、选矿设备）,企业职位,河北澳金机械设备有限公司,100-499人,,武汉,杭州-滨江区,统招本科,1-3年,9-16k,,,,https://www.liepin.com/job/1981742207.shtml,20260512162851,,,,
7158,猎聘,能源/化工/环保,矿山,海外营销管理（矿山机械）,企业职位,河北澳金机械设备有限公司,100-499人,,武汉,杭州-滨江区,大专,5年以上,35-45k,,,,https://www.liepin.com/job/1982834055.shtml,20260525153552,,,,
7159,猎聘,能源/化工/环保,矿山,地质工程师（矿山勘探）,企业职位,工企环保,500-999人,,武汉,杭州-富阳区,大专,10年以上,15-25k,,,,https://www.liepin.com/job/1975762405.shtml,20260525104650,,,,
7160,猎聘,能源/化工/环保,矿山,机械设计工程师【矿山机械】,企业职位,某知名公司,1-49人,,武汉,台州,大专,5-10年,15-20k,,,,https://www.liepin.com/a/74149173.shtml,20260609090345,,,,
7161,猎聘,能源/化工/环保,矿山,矿山设备技术总监,企业职位,某国内机械/设备公司,100-499人,,武汉,杭州,统招本科,10年以上,55-75k,,,,https://www.liepin.com/a/74731747.shtml,20260416160818,,,,
7162,猎聘,能源/化工/环保,矿山,砂石骨料系统运行管理（矿山项目）,企业职位,中国电建集团华东院,5000-10000人,,武汉,温州-永嘉县,本科,2年以上,10-13k,,,,https://www.liepin.com/job/1962537605.shtml,20260529160733,,,,
7163,猎聘,能源/化工/环保,矿山,机械设计工程师（矿山机械、浮选机搅拌设备),企业职位,某国内机械/设备公司,100-499人,,武汉,绍兴,大专,1-3年,20-30k,,,,https://www.liepin.com/a/75719129.shtml,20260608165720,,,,
7164,猎聘,能源/化工/环保,矿山,自动化工程师（矿山智能化）,企业职位,卧龙集团,10000人以上,,武汉,绍兴-上虞区,统招本科,1年以上,12-30k·13薪,,,,https://www.liepin.com/job/1981987199.shtml,20260422134003,,,,
7165,猎聘,能源/化工/环保,矿山,海外矿山项目经理,企业职位,浙江省高能爆破工程有限公司,100-499人,,武汉,杭州-西湖区,本科,10年以上,80-110k,,,,https://www.liepin.com/job/1979611983.shtml,20260107162758,,,,
7166,猎聘,能源/化工/环保,矿山,矿山地质工程师（印尼氧化铝）,企业职位,吉利科技集团有限公司,2000-5000人,,武汉,杭州-滨江区,本科,5年以上,薪资面议,,,,https://www.liepin.com/job/1972344231.shtml,20260228095756,,,,
7167,猎聘,能源/化工/环保,矿山,矿山安全资料员,企业职位,南京安吉特矿山工程有限公司温州分公司,1-49人,,武汉,温州-洞头区,大专,经验不限,6-7k,,,,https://www.liepin.com/job/1983011313.shtml,20260531143258,,,,
7168,猎聘,能源/化工/环保,矿山,矿山充填技术管理,企业职位,金石资源集团股份有限公司,500-999人,,武汉,杭州-西湖区,大专,5年以上,15-22k,,,,https://www.liepin.com/job/1975503559.shtml,20260601103253,,,,
7169,猎聘,能源/化工/环保,矿山,冶金行业解决方案经理（有色金属/矿山行业）,企业职位,中控技术,5000-10000人,,武汉,杭州-滨江区,本科,3-5年,15-25k,,,,https://www.liepin.com/job/1981344309.shtml,20260513112441,,,,
7170,猎聘,能源/化工/环保,矿山,销售经理-矿山方向,企业职位,卧龙集团,10000人以上,,武汉,绍兴-上虞区,本科,1-3年,15-20k·13薪,,,,https://www.liepin.com/job/1981289649.shtml,20260601125603,,,,
7171,猎聘,能源/化工/环保,矿山,销售工程师（矿山电机、电气配套方向）,企业职位,卧龙集团,10000人以上,,武汉,绍兴-上虞区,统招本科,2年以上,15-23k·13薪,,,,https://www.liepin.com/job/1981744079.shtml,20260601125556,,,,
7172,猎聘,能源/化工/环保,矿山,矿山行业解决方案总监,企业职位,中控技术,5000-10000人,,武汉,杭州-滨江区,本科,5-10年,15-25k,,,,https://www.liepin.com/job/1981833133.shtml,20260416165745,,,,
7173,猎聘,能源/化工/环保,矿山,矿山安全工程师,企业职位,某知名公司,1-49人,,武汉,温州,大专,3-5年,12-14k,,,,https://www.liepin.com/a/75965077.shtml,20260609083017,,,,
7174,猎聘,能源/化工/环保,矿山,销售工程师（矿山电机电气配套）,企业职位,卧龙集团,10000人以上,,武汉,绍兴-上虞区,统招本科,2年以上,12-30k·13薪,,,,https://www.liepin.com/job/1981987829.shtml,20260422134812,,,,
7175,猎聘,能源/化工/环保,矿山,矿山行业大客户总监,企业职位,中控技术,5000-10000人,,武汉,杭州-滨江区,本科,5-10年,15-25k,,,,https://www.liepin.com/job/1981833673.shtml,20260416170630,,,,
7176,猎聘,能源/化工/环保,矿山,矿山设备材料专家/工程师(破碎机、球磨机等）,企业职位,河北澳金机械设备有限公司,100-499人,,武汉,杭州-滨江区,统招本科,10年以上,20-40k,,,,https://www.liepin.com/job/1981729741.shtml,20260522172600,,,,
7177,猎聘,能源/化工/环保,矿山,矿山设备材料工程师-W(A54795),企业职位,河北澳金机械设备有限公司,100-499人,,武汉,杭州-滨江区,本科,10年以上,15-30k,,,,https://www.liepin.com/job/1983165723.shtml,20260604174101,,,,
7178,猎聘,能源/化工/环保,矿山,采购经理（矿山设备方向）,企业职位,华友钴业,10000人以上,,武汉,嘉兴-桐乡,大专,3-5年,15-30k,,,,https://www.liepin.com/job/1973795639.shtml,20260422074318,,,,
7179,猎聘,能源/化工/环保,矿山,矿山五职,企业职位,某深圳计算机软件公司,1-49人,,武汉,杭州,大专,5-10年,15-16k,,,,https://www.liepin.com/a/73556185.shtml,20260318154404,,,,
7180,猎聘,能源/化工/环保,矿山,矿山机电经理（乙方）,企业职位,浙江省高能爆破工程有限公司,100-499人,,武汉,杭州-西湖区,大专,5年以上,30-60k,,,,https://www.liepin.com/job/1979695531.shtml,20260112142406,,,,
7181,猎聘,能源/化工/环保,矿山,矿山行业解决方案总监,企业职位,中控技术,5000-10000人,,武汉,杭州-滨江区,本科,5年以上,15-25k·15薪,,,,https://www.liepin.com/job/1978801517.shtml,20260210134249,,,,
7182,猎聘,能源/化工/环保,矿山,销售工程师（矿山电机电气配套）,企业职位,某深圳知名公司,500-999人,,武汉,绍兴-上虞区,统招本科,1-3年,17-25k,,,,https://www.liepin.com/a/76549581.shtml,20260608204255,,,,
7183,猎聘,能源/化工/环保,矿山,矿山项目总经理,企业职位,工企环保,500-999人,,武汉,杭州-富阳区,本科,10年以上,50-70k,,,,https://www.liepin.com/job/1981878525.shtml,20260418145722,,,,
7184,猎聘,能源/化工/环保,矿山,机械结构工程师（矿山机械、浮选设备）,企业职位,某国内机械/设备公司,100-499人,,武汉,绍兴,本科,5-10年,11-22k,,,,https://www.liepin.com/a/75719443.shtml,20260609164352,,,,
7185,猎聘,能源/化工/环保,矿山,注册安全工程师（金属非金属矿山）,企业职位,浙江宝树建设集团有限公司,500-999人,,武汉,温州-苍南县,大专,3-5年,12-16k,,,,https://www.liepin.com/job/1961342003.shtml,20230906233515,,,,
7186,猎聘,能源/化工/环保,矿山,矿山项目总工,企业职位,某知名公司,1-49人,,武汉,温州,统招本科,5年以上,15-25k,,,,https://www.liepin.com/a/75840703.shtml,20260520083104,,,,
7187,猎聘,能源/化工/环保,矿山,矿山安全工程师,企业职位,金石资源集团股份有限公司,500-999人,,武汉,杭州-西湖区,本科,5-10年,12-20k,,,,https://www.liepin.com/job/1956682353.shtml,20260128103510,,,,
7188,猎聘,能源/化工/环保,矿山,矿山集团安全部长,企业职位,金石资源集团股份有限公司,500-999人,,武汉,杭州-西湖区,本科,10年以上,18-30k,,,,https://www.liepin.com/job/1942101693.shtml,20260128103510,,,,
7189,猎聘,能源/化工/环保,矿山,地质工程师（矿山勘探）,企业职位,工企环保,500-999人,,武汉,杭州-富阳区,大专,5年以上,15-25k,,,,https://www.liepin.com/job/1982972985.shtml,20260608163337,,,,
7190,猎聘,能源/化工/环保,矿山,油气/矿山/新能源/电力 行业销售经理,企业职位,中控技术,5000-10000人,,武汉,杭州-滨江区,本科,2年以上,15-35k,,,,https://www.liepin.com/job/1981338903.shtml,20260408105100,,,,
7191,猎聘,能源/化工/环保,矿山,矿山安全员,企业职位,青山钢铁,100-499人,,武汉,丽水-青田县,大专,经验不限,5-7k·13薪,,,,https://www.liepin.com/job/1968910897.shtml,20240808142243,,,,
7192,猎聘,能源/化工/环保,矿山,机械设计工程师【矿山机械、建筑机械、机床等领域优先】,企业职位,某知名公司,1-49人,,武汉,台州-温岭,大专,5-10年,15-20k,,,,https://www.liepin.com/a/74416835.shtml,20260609103536,,,,
7193,猎聘,能源/化工/环保,矿山,矿山通风安全工程师,企业职位,金石资源集团股份有限公司,500-999人,,武汉,杭州-西湖区,大专,5-10年,10-15k,,,,https://www.liepin.com/job/1972976299.shtml,20260128103500,,,,
7194,猎聘,能源/化工/环保,矿山,冶金行业大客户经理（钢铁/有色/矿山）,企业职位,中控技术,5000-10000人,,武汉,杭州-滨江区,本科,2年以上,15-25k·14薪,,,,https://www.liepin.com/job/1981340679.shtml,20260513112444,,,,
7195,猎聘,能源/化工/环保,矿山,冶金行业解决方案经理（有色金属/矿山行业）,企业职位,中控技术,5000-10000人,,武汉,杭州-滨江区,本科,3年以上,15-25k·20薪,,,,https://www.liepin.com/job/1979914139.shtml,20260417103847,,,,
7196,猎聘,能源/化工/环保,矿山,矿山设备材料专家（base杭州/上海都可以）,企业职位,某国内机械/设备公司,100-499人,,武汉,杭州,统招本科,10年以上,35-55k·15薪,,,,https://www.liepin.com/a/75098411.shtml,20260427150506,,,,
7197,猎聘,能源/化工/环保,矿山,工程机械设计工程师（矿山车辆）,企业职位,某国内大型房地产开发经营公司,500-999人,,武汉,衢州,大专,3年以上,15-25k·16薪,,,,https://www.liepin.com/a/74177483.shtml,20260402105157,,,,
7198,猎聘,能源/化工/环保,矿山,海外矿山项目经理,企业职位,珂瑞康生物,100-499人,,武汉,杭州-西湖区,大专,10年以上,50-80k,,,,https://www.liepin.com/job/1974375361.shtml,20260107140531,,,,
7199,猎聘,能源/化工/环保,矿山,安全台账管理（露天矿山）,企业职位,国贸股份,2000-5000人,,武汉,宁波-北仑区,大专,3-5年,8-12k,,,,https://www.liepin.com/job/1958656001.shtml,20230518134417,,,,
7200,猎聘,能源/化工/环保,矿山,矿山安全总监,企业职位,缙云县鼎成矿业有限公司,50-99人,,武汉,丽水-缙云县,大专,3-5年,12-15k,,,,https://www.liepin.com/job/1957229183.shtml,20230710145809,,,,
7201,猎聘,能源/化工/环保,矿山,高级矿山机械工程师,企业职位,杭州山虎机械有限公司,100-499人,,武汉,杭州-余杭区,本科,经验不限,10-15k,,,,https://www.liepin.com/job/1954202355.shtml,20221121200726,,,,
7202,猎聘,能源/化工/环保,矿山,矿山机械工程师,企业职位,杭州山虎机械有限公司,100-499人,,武汉,杭州-余杭区,本科,经验不限,10-15k,,,,https://www.liepin.com/job/1944398601.shtml,20220106154108,,,,
7203,猎聘,能源/化工/环保,矿山,矿山测量工程师,企业职位,工企环保,500-999人,,武汉,杭州-富阳区,大专,3年以上,12-20k,,,,https://www.liepin.com/job/1982893885.shtml,20260608163337,,,,
7204,猎聘,能源/化工/环保,矿山,真空皮带机设计师（矿山冶金行业）,企业职位,浙江德创环保,1000-2000人,,武汉,绍兴-越城区,本科,3年以上,8-15k,,,,https://www.liepin.com/job/1981813547.shtml,20260416110015,,,,
7205,猎聘,能源/化工/环保,矿山,矿山设备材料工程师,企业职位,某国内机械/设备公司,100-499人,,武汉,杭州,大专,5年以上,20-30k,,,,https://www.liepin.com/a/74731577.shtml,20260416160626,,,,
7206,猎聘,能源/化工/环保,矿山,矿山技术负责人,企业职位,某知名公司,50-99人,,武汉,舟山,大专,5-10年,25-29k,,,,https://www.liepin.com/a/75578885.shtml,20260522091026,,,,
7207,猎聘,能源/化工/环保,矿山,矿山设备材料工程师/专家,企业职位,河北澳金机械设备有限公司,100-499人,,武汉,杭州-滨江区,本科,10年以上,25-40k,,,,https://www.liepin.com/job/1981861511.shtml,20260417152558,,,,
7208,猎聘,能源/化工/环保,矿山,矿山冶金设备技术员,企业职位,浙江德创环保,1000-2000人,,武汉,绍兴-越城区,本科,5-10年,10-25k,,,,https://www.liepin.com/job/1981874251.shtml,20260418093255,,,,
7209,猎聘,能源/化工/环保,矿山,矿山开采、砂石骨料加工系统设计工程师,企业职位,中国电建集团华东院,5000-10000人,,武汉,杭州-余杭区,本科,3-5年,6-15k,,,,https://www.liepin.com/job/1934079169.shtml,20260309113508,,,,
7210,猎聘,能源/化工/环保,矿山,冶金行业解决方案经理（有色金属/矿山行业）,企业职位,中控技术,5000-10000人,,武汉,杭州-滨江区,本科,3年以上,15-20k·15薪,,,,https://www.liepin.com/job/1979912129.shtml,20260210133908,,,,
7211,猎聘,能源/化工/环保,矿山,注册安全（矿山）工程师,企业职位,某知名公司,1-49人,,武汉,温州,大专,经验不限,10-11k,,,,https://www.liepin.com/a/74185479.shtml,20260520083104,,,,
7212,猎聘,能源/化工/环保,矿山,矿山行业解决方案经理,企业职位,中控技术,5000-10000人,,武汉,杭州-滨江区,本科,3年以上,15-35k,,,,https://www.liepin.com/job/1981344819.shtml,20260330134613,,,,
7213,猎聘,能源/化工/环保,矿山,冶金行业解决方案经理（有色金属/矿山行业）,企业职位,中控技术,5000-10000人,,武汉,杭州-滨江区,本科,3年以上,12-22k·14薪,,,,https://www.liepin.com/job/1980741511.shtml,20260309094700,,,,
7214,猎聘,能源/化工/环保,矿山,元素分析大客户经理-发电、矿山、煤炭（全国base）,企业职位,聚光科技,5000-10000人,,武汉,杭州-滨江区,本科,3年以上,10-15k,,,,https://www.liepin.com/job/1973490875.shtml,20250329122414,,,,
7215,猎聘,能源/化工/环保,矿山,矿山项目管理,企业职位,浙江升华德沣投资有限公司,100-499人,,武汉,湖州-德清县,大专,5-10年,10-20k,,,,https://www.liepin.com/job/1965785195.shtml,20240807143101,,,,
7216,猎聘,能源/化工/环保,矿山,冶金行业大客户经理（钢铁/有色/矿山）,企业职位,中控技术,5000-10000人,,武汉,杭州-滨江区,本科,3-5年,15-25k·20薪,,,,https://www.liepin.com/job/1979913481.shtml,20260420154201,,,,
7217,猎聘,能源/化工/环保,矿山,合同管理（矿山项目）,企业职位,中国电建集团华东院,5000-10000人,,武汉,温州-永嘉县,统招本科,3-5年,6-15k,,,,https://www.liepin.com/job/1962375961.shtml,20260228115414,,,,
7218,猎聘,能源/化工/环保,矿山,冶金行业大客户经理（钢铁/有色/矿山）,企业职位,中控技术,5000-10000人,,武汉,杭州-滨江区,本科,2年以上,15-25k·20薪,,,,https://www.liepin.com/job/1979912015.shtml,20260210134107,,,,
7219,猎聘,能源/化工/环保,矿山,矿山公司总经理,企业职位,金石资源集团股份有限公司,500-999人,,武汉,衢州,统招本科,5-10年,25-35k,,,,https://www.liepin.com/job/1931427985.shtml,20260128103510,,,,
7220,猎聘,能源/化工/环保,矿山,矿山机械海外销售,企业职位,开山集团股份有限公司,500-999人,,武汉,衢州,本科,3-5年,13-25k,,,,https://www.liepin.com/job/1971172911.shtml,20260126145732,,,,
7221,猎聘,能源/化工/环保,矿山,冶金行业大客户经理（钢铁/有色/矿山）,企业职位,中控技术,5000-10000人,,武汉,杭州-滨江区,本科,2年以上,12-22k·14薪,,,,https://www.liepin.com/job/1980741455.shtml,20260309094605,,,,
7222,猎聘,能源/化工/环保,矿山,风控法务专家,企业职位,浙江交通资源投资集团有限公司,500-999人,,武汉,杭州-上城区,统招本科,5年以上,薪资面议,,,,https://www.liepin.com/job/1982571183.shtml,20260515140442,,,,
7223,猎聘,能源/化工/环保,矿山,仓储物流负责人 (MJ001494),企业职位,力勤资源,10000人以上,,武汉,宁波-鄞州区,本科,8年以上,25-35k,,,,https://www.liepin.com/job/1982482575.shtml,20260515172402,,,,
7224,猎聘,能源/化工/环保,矿山,电气负责人 (MJ001492),企业职位,力勤资源,10000人以上,,武汉,宁波-鄞州区,本科,10年以上,45-60k,,,,https://www.liepin.com/job/1982484123.shtml,20260513093826,,,,
7225,猎聘,能源/化工/环保,矿山,技术专家（破碎筛分方向）,企业职位,某国内机械/设备公司,100-499人,,武汉,杭州,学历不限,5年以上,20-40k·13薪,,,,https://www.liepin.com/a/74760031.shtml,20260609113819,,,,
7226,猎聘,能源/化工/环保,矿山,选矿工程师,企业职位,某大型知名矿产开采公司,2000-5000人,,武汉,杭州,本科,5年以上,25-50k,,,,https://www.liepin.com/a/76178149.shtml,20260609165413,,,,
7227,猎聘,能源/化工/环保,矿山,露天采矿工程师,企业职位,爱妻能源(宁波)有限公司,1-49人,,武汉,宁波-鄞州区,大专,3年以上,20-25k,,,,https://www.liepin.com/job/1983155673.shtml,20260604151743,,,,
7228,猎聘,能源/化工/环保,矿山,首席地质师,企业职位,某知名公司,500-999人,,武汉,杭州,统招本科,10年以上,40-70k,,,,https://www.liepin.com/a/76301135.shtml,20260602140052,,,,
7229,猎聘,能源/化工/环保,矿山,采矿副总经理,企业职位,工企环保,500-999人,,武汉,杭州-富阳区,本科,10年以上,35-50k,,,,https://www.liepin.com/job/1975277145.shtml,20260525104650,,,,
7230,猎聘,能源/化工/环保,矿山,设备采购经理,企业职位,某上海专业技术服务公司,50-99人,,武汉,嘉兴,本科,10年以上,20-28k·16薪,,,,https://www.liepin.com/a/75999913.shtml,20260525104620,,,,
7231,猎聘,能源/化工/环保,矿山,采矿/选矿厂长/工程师,企业职位,工企环保,500-999人,,武汉,杭州-富阳区,大专,8年以上,20-30k,,,,https://www.liepin.com/job/1975491303.shtml,20260525104650,,,,
