序号,招聘平台,岗位类型一级,岗位类型二级,岗位名称,岗位类型企业/公务员/事业单位/军队文职,公司名称,公司规模,所在省份,城市,详细地址,学历要求,经验要求,薪资范围,福利标签,工作内容,任职要求,岗位链接,发布时间,投递起始时间,投递截止时间,证书要求,备注（技能要求）,岗位类型一级,岗位类型二级,"岗位类型
企业/公务员/事业单位/军队文职"
175,猎聘,,,招聘光伏技术工程师,,某北京非营利组织公司,罗先生·猎头顾问2天前在线,北京市,北京,,统招本科,3-5年,20-30k,,,,https://www.liepin.com/a/75755417.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_75755417%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=5&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=5,,,,,行业标签: 非营利组织1-49人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
176,猎聘,,,招聘光伏采购,,某深圳新能源上市公司,雷女士·猎头顾问2天前在线,广东省,深圳,,本科,经验不限,20-35k·14薪,,,,https://www.liepin.com/a/76046313.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_76046313%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=6&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=6,,,,,行业标签: 新能源已上市1000-2000人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
177,猎聘,,,招聘光伏支架结构工程师,,特变电工集团(天津)新能源科技有限公司,刘女士·招聘经理3天前在线,天津市,天津-武清区,,本科,1-3年,10-20k,,,,https://www.liepin.com/job/1972175805.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_72175805%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=7&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=7,,,,,行业标签: 新能源50-99人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
178,猎聘,,,招聘项目开发经理（光伏/风电/储能-宁夏/甘肃-top能源公司）,,某大型知名新能源公司,李女士·猎头顾问2天前在线,甘肃省,兰州,,统招本科,经验不限,15-20k·16薪,,,,https://www.liepin.com/a/75159529.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_75159529%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=8&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=8,,,,,行业标签: 新能源战略融资2000-5000人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
179,猎聘,,,招聘新材料应用研究所专业销售岗,,中稀科创,饶先生·招聘经理1小时前在线,广东省,深圳-南山区,,本科,3年以上,10-20k,,,,https://www.liepin.com/job/1983037205.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_83037205%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=9&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=9,,,,,行业标签: 学术/科研100-499人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
180,猎聘,,,招聘智能微电网设计师（光伏/源网荷储方向）,,湖北君安储能科技有限公司,彭女士·HRBP3天前在线,湖北省,武汉-洪山区,,本科,1-3年,12-17k,,,,https://www.liepin.com/job/1982839077.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_82839077%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=10&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=10,,,,,行业标签: 新能源50-99人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
181,猎聘,,,招聘高级技术工程师（光伏支架）,,特变电工集团(天津)新能源科技有限公司,刘女士·招聘经理3天前在线,天津市,天津-武清区,,本科,10年以上,10-18k,,,,https://www.liepin.com/job/1972175771.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_72175771%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=11&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=11,,,,,行业标签: 新能源50-99人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
182,猎聘,,,招聘光伏储能系统电源开发工程师,,苏州尚柔新能源有限公司,陆女士·HR3天前在线,江苏省,苏州-工业园区,,本科,2年以上,15-30k,,,,https://www.liepin.com/job/1979399907.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_79399907%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=12&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=12,,,,,行业标签: 新能源天使轮50-99人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
183,猎聘,,,招聘外贸业务员,,深圳市上古光电有限公司,徐女士·人事专员当前在线,广东省,深圳-宝安区,,大专,1年以上,6-7k,,,,https://www.liepin.com/job/1964172755.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_64172755%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=14&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=14,,,,,行业标签: 新能源融资未公开100-499人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
184,猎聘,,,招聘高级研发工程师（光伏组件）(J14562),,TCL中环,孙女士·招聘2天前在线,江苏省,无锡-宜兴,,本科,5年以上,15-26k·15薪,,,,https://www.liepin.com/job/1980952423.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_80952423%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=15&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=15,,,,,行业标签: 电子/半导体/集成电路沪深A股上市10000人以上 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
185,猎聘,,,招聘光伏产品经理,,仁卓智能科技,孙先生·HRBP3天前在线,安徽省,合肥-高新区,,本科,2年以上,15-20k,,,,https://www.liepin.com/job/1982469309.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_82469309%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=16&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=16,,,,,行业标签: 新能源100-499人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
186,猎聘,,,招聘海外大客户经理（光伏玻璃）,,新福兴玻璃工业集团,林女士3天前在线,,北海-合浦县,,大专,3年以上,20-35k,,,,https://www.liepin.com/job/1982806851.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_82806851%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=17&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=17,,,,,行业标签: 新能源融资未公开2000-5000人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
187,猎聘,,,招聘采购经理,,TCL实业控股股份有限公司,苏先生·采购高级经理14小时前在线,广东省,深圳-南山区,,本科,3年以上,10-25k,,,,https://www.liepin.com/job/1980518389.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_80518389%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=18&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=18,,,,,行业标签: 电子/半导体/集成电路10000人以上 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
188,猎聘,,,招聘高级售前解决方案（智慧电场/智能巡检/无人值守）,,众芯汉创(北京)科技有限公司,苏女士·新能源招聘负责人当前在线,北京市,北京-海淀区,,本科,3-5年,25-40k,,,,https://www.liepin.com/job/1982269649.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_82269649%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=19&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=19,,,,,行业标签: IT服务融资未公开500-999人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
189,猎聘,,,招聘光伏技术工程师,,某知名电力/热力/燃气/水务公司,彭先生·猎头顾问1天前在线,上海市,上海,,本科,3年以上,40-50k·14薪,,,,https://www.liepin.com/a/75891395.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_75891395%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=21&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=21,,,,,行业标签: 电力/热力/燃气/水务融资未公开50-99人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
190,猎聘,,,招聘户用光伏可服务性工程师,,某深圳大型通信设备公司,金女士·猎头顾问3天前在线,陕西省,西安,,统招本科,1-3年,7-12k,,,,https://www.liepin.com/a/75719313.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_75719313%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=23&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=23,,,,,行业标签: 通信设备战略融资10000人以上 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
191,猎聘,,,招聘光伏站站长,,湖南永清环境科技产业集团有限公司,谭女士·综合办主任1天前在线,,益阳-赫山区,,大专,5年以上,10-12k,,,,https://www.liepin.com/job/1982686865.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_82686865%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=24&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=24,,,,,行业标签: 环保1000-2000人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
192,猎聘,,,招聘光伏营销专员,,新福兴玻璃工业集团,吴先生3天前在线,,滁州-明光,,大专,经验不限,7-10k,,,,https://www.liepin.com/job/1982655393.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_82655393%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=25&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=25,,,,,行业标签: 新能源融资未公开2000-5000人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
193,猎聘,,,招聘光伏项目开发,,核顺投资集团有限公司,陈女士·hrbp2天前在线,福建省,厦门-湖里区,,大专,3年以上,8-15k,,,,https://www.liepin.com/job/1982960111.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_82960111%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=26&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=26,,,,,行业标签: 新能源50-99人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
194,猎聘,,,招聘光伏技术工程师,,某北京电力/热力/燃气/水务公司,马女士·猎头顾问3天前在线,北京市,北京-朝阳区,,大专,5-10年,10-15k,,,,https://www.liepin.com/a/75628343.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_75628343%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=28&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=28,,,,,行业标签: 电力/热力/燃气/水务融资未公开50-99人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
195,猎聘,,,招聘光伏行业技术总工,,某知名公司,杨女士·猎头顾问2天前在线,上海市,上海,,学历不限,10年以上,20-25k,,,,https://www.liepin.com/a/75890703.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_75890703%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=30&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=30,,,,,行业标签: 计算机软件 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
196,猎聘,,,招聘华东投资经理（光伏项目开发）,,某上海新能源公司,李女士·猎头顾问2天前在线,江苏省,南京,,统招本科,经验不限,20-30k,,,,https://www.liepin.com/a/76110841.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_76110841%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=31&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=31,,,,,行业标签: 新能源融资未公开1-49人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
197,猎聘,,,招聘印尼光伏项目总经理,,某北京环保上市公司,冯女士·猎头顾问3天前在线,北京市,北京,,学历不限,10年以上,35-50k,,,,https://www.liepin.com/a/75506451.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_75506451%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=32&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=32,,,,,行业标签: 环保已上市1000-2000人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
198,猎聘,,,招聘光伏技术工程师,,某上海电力/热力/燃气/水务公司,梁女士·猎头顾问20小时前在线,上海市,上海,,大专,1-3年,14-20k·13薪,,,,https://www.liepin.com/a/75229571.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_75229571%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=33&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=33,,,,,行业标签: 电力/热力/燃气/水务融资未公开50-99人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
199,猎聘,,,招聘光伏运维工程师,,某西安大型生活服务公司,孟女士·猎头顾问1天前在线,广东省,广州,,学历不限,经验不限,6-11k,,,,https://www.liepin.com/a/73814059.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_73814059%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=36&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=36,,,,,行业标签: 生活服务2000-5000人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
200,猎聘,,,招聘光伏直流电器开发专家,,深圳市华宝新能源股份有限公司,郑女士·招聘经理3天前在线,广东省,深圳-龙华区,,本科,5-10年,25-45k·15薪,,,,https://www.liepin.com/job/1982587829.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_82587829%3A1%3A49b71772-537b-4114-bd4d-1501fe31399f&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=41&skId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&fkId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&ckId=zo2f0nls8jc4xa3pv1rdess0at7grsxa&sfrom=search_job_pc&curPage=0&pageSize=40&index=41,,,,,行业标签: 新能源创业板上市1000-2000人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
201,猎聘,,,招聘行政秘书,,成都林蜀麒商贸有限公司,HR,浙江省,杭州-拱墅区,,大专,1-3年,7-10k,,,,https://www.liepin.com/job/1966028437.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_66028437%3A1%3Afbe7ea2b-401a-4593-864d-d04c525f756c&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=8&skId=gytmklkzwysaf3wg6z39goo55zw1gpkb&fkId=gytmklkzwysaf3wg6z39goo55zw1gpkb&ckId=gytmklkzwysaf3wg6z39goo55zw1gpkb&sfrom=search_job_pc&curPage=0&pageSize=40&index=8,,,,,行业标签: 贸易/进出口1-49人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
202,猎聘,,,招聘海外采购经理,,TCL实业控股股份有限公司,苏先生·采购高级经理14小时前在线,广东省,深圳-南山区,,本科,2年以上,12-30k,,,,https://www.liepin.com/job/1982847205.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_82847205%3A1%3A013aaf78-3d54-40ca-ac9a-e125fc1f4f03&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=19&skId=l7b0kxnbuqqs0ue7rxv4075g00xu2t18&fkId=l7b0kxnbuqqs0ue7rxv4075g00xu2t18&ckId=l7b0kxnbuqqs0ue7rxv4075g00xu2t18&sfrom=search_job_pc&curPage=0&pageSize=40&index=19,,,,,行业标签: 电子/半导体/集成电路10000人以上 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
203,猎聘,,,招聘搬运工,,南京尚儒商贸有限公司,陈女士·生产助理,江苏省,南京-六合区,,大专,1年以下,4-5k,,,,https://www.liepin.com/job/1966200819.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_66200819%3A1%3A013aaf78-3d54-40ca-ac9a-e125fc1f4f03&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=38&skId=l7b0kxnbuqqs0ue7rxv4075g00xu2t18&fkId=l7b0kxnbuqqs0ue7rxv4075g00xu2t18&ckId=l7b0kxnbuqqs0ue7rxv4075g00xu2t18&sfrom=search_job_pc&curPage=0&pageSize=40&index=38,,,,,行业标签: 食品/饮料/酒水50-99人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
204,猎聘,,,招聘人事专员,,成都益凯启科技有限公司,HR,天津市,天津-和平区,,本科,经验不限,8-11k,,,,https://www.liepin.com/job/1966009839.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_66009839%3A1%3A013aaf78-3d54-40ca-ac9a-e125fc1f4f03&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=39&skId=l7b0kxnbuqqs0ue7rxv4075g00xu2t18&fkId=l7b0kxnbuqqs0ue7rxv4075g00xu2t18&ckId=l7b0kxnbuqqs0ue7rxv4075g00xu2t18&sfrom=search_job_pc&curPage=0&pageSize=40&index=39,,,,,行业标签: IT服务 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
205,猎聘,,,招聘仓库管理员,,温州市讯和电脑科技有限公司,HR,重庆市,重庆-南岸区,,大专,1-3年,6-7k,,,,https://www.liepin.com/job/1965505419.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_65505419%3A1%3A5495818c-9f3c-465d-afde-18e5459761b3&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=27&skId=vv4mygkss5uplecnvi9h9v9e1n4dp7y9&fkId=vv4mygkss5uplecnvi9h9v9e1n4dp7y9&ckId=vv4mygkss5uplecnvi9h9v9e1n4dp7y9&sfrom=search_job_pc&curPage=0&pageSize=40&index=27,,,,,行业标签: 批发/零售1-49人 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
206,猎聘,,,招聘叉车/吊车司机,,上海磊既贸易有限公司,凌先生·人事经理,上海市,上海-奉贤区,,学历不限,1-3年,6-7k,,,,https://www.liepin.com/job/1966319055.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_66319055%3A1%3A5495818c-9f3c-465d-afde-18e5459761b3&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=40&skId=vv4mygkss5uplecnvi9h9v9e1n4dp7y9&fkId=vv4mygkss5uplecnvi9h9v9e1n4dp7y9&ckId=vv4mygkss5uplecnvi9h9v9e1n4dp7y9&sfrom=search_job_pc&curPage=0&pageSize=40&index=40,,,,,行业标签: 批发/零售 | 搜索关键词: 光伏,能源/化工/环保,新能源,企业职位
